fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
YSA,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,49.635393,8157445,404897987.44,296,YAPI KREDİ PORTFÖY SUADİYE SERBEST (DÖVİZ) FON
YSH,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.986156,62525728,61660150.87,452,YAPI KREDİ PORTFÖY BÜYÜK ÖLÇEKLİ ŞİRKETLER DEĞİŞKEN FON
YSL,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,44.242661,15401601,681407805.88,375,YAPI KREDİ PORTFÖY KAR PAYI ÖDEYEN KİRA SERTİFİKALARI KATILIM SERBEST (DÖVİZ) FON
YSO,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.610601,60818386,97954131.84,470,YAPI KREDİ PORTFÖY SAĞLIK SEKTÖRÜ SERBEST FON
YSU,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.176829,1419613038,251028416.07,6130,YAPI KREDİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON
YTD,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Yabancı Fon Sepeti Fonu,0.957869,1838046206,1760607109.91,14866,YAPI KREDİ PORTFÖY YABANCI FON SEPETİ FONU
YTV,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.139944,68926616,216425691.68,2388,YAPI KREDİ PORTFÖY TARIM DEĞİŞKEN FON
YTY,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,59.661248,2122435787,126627167439.18,20913,YAPI KREDİ PORTFÖY TARABYA SERBEST (DÖVİZ-AVRO) FON
YUB,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.391896,68390454,368754200.34,595,YAPI KREDİ PORTFÖY KARAKÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
YUI,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.893615,479200096,907420480.87,7,YAPI KREDİ PORTFÖY BEYKOZ SERBEST FON
YUN,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,59.626552,55487154,3308507660.2,594,YAPI KREDİ PORTFÖY İSTİNYE SERBEST (DÖVİZ) FON
YVB,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.392455,102244117,142370378.14,785,YAPI KREDİ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU
YVG,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,63.815719,95395605,6087739123.46,1232,YAPI KREDİ PORTFÖY SARIYER SERBEST (DÖVİZ-AVRO) FON
YZC,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.160427,124995680,645031065.72,12236,YAPI KREDİ PORTFÖY FİNTECH VE BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON
YZG,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,13.232904,806973970,10678609260.9,59030,YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU
YZH,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,11.028488,52856140,582923329.55,5421,TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN)
YZK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.893507,24666461,194704881.79,184,YAPI KREDİ PORTFÖY KALAMIŞ SERBEST FON
YZT,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.003749,667634016,670137023.23,9659,AK PORTFÖY YAPAY ZEKA TEKNOLOJİLERİ ŞİRKETLERİ DEĞİŞKEN FON
ZBD,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,677.925372,1377166,933616043.88,2085,ZİRAAT PORTFÖY DENGELİ DEĞİŞKEN FON
ZBI,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.329151,89548022,208570895.68,1903,ZİRAAT PORTFÖY TEMKİNLİ KATILIM FONU
ZBJ,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.32628,9535584556,50789190006.08,21523,ZİRAAT PORTFÖY BAŞAK PARA PİYASASI (TL) FONU
ZBO,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.350232,140946345,472202945.56,216,ZİRAAT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
ZCD,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.735698,281691269,1334004764.13,474,ZİRAAT PORTFÖY ALTINCI SERBEST (TL) FON
ZCK,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.721457,218599845,376310263.77,2465,ZİRAAT PORTFÖY AGRESİF KATILIM FONU
ZCN,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.124882,145825400,601512568.81,6428,ZİRAAT PORTFÖY EMTİA FON SEPETİ FONU
ZDD,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.61193,69301838,527520710.67,1454,ZİRAAT PORTFÖY TEMKİNLİ DEĞİŞKEN FON
ZDZ,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,11.394489,77891605,887535074.42,8450,ZİRAAT PORTFÖY AGRESİF DEĞİŞKEN FON
ZFB,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.088836,137139120,972156711.81,14911,AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON
ZHH,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.453541,60163802,87450538.65,1084,ZİRAAT PORTFÖY HALKBANK SÜRDÜRÜLEBİLİRLİK 30 ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ZIH,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.923201,585079788,540146359.21,6990,ZİRAAT PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON
ZJB,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.156153,805418612,8179954390.71,1592,ZİRAAT PORTFÖY BİRİNCİ SERBEST (TL) FON
ZJI,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.420232,628733225,6551546108.39,1542,ZİRAAT PORTFÖY İKİNCİ SERBEST (TL) FON
ZJL,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,13.941197,26959500,375847711.27,2528,ZİRAAT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ZJV,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,10.191273,62573200,637700571.58,1334,ZİRAAT PORTFÖY BIST 30 DIŞI YILDIZ PAZAR ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ZLH,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,10.900451,40728400,443957928.31,3382,ZİRAAT PORTFÖY BIST 100-30 ŞİRKETLERİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON)
ZMT,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,63.35494,27358365,1733287570.57,308,AZİMUT PORTFÖY 22.0 SERBEST (DÖVİZ-AVRO) FON
ZMY,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,6.444517,29204800,188210816.69,2778,ZİRAAT PORTFÖY METAVERSE VE YENİ TEKNOLOJİLER DEĞİŞKEN FON
ZP6,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,59.411396,93166644,5535160353.2,1490,ZİRAAT PORTFÖY SEDEF KATILIM SERBEST (DÖVİZ - AMERİKAN DOLARI) FON
ZP8,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.196377,13300563950,55814178166.02,4229,ZİRAAT PORTFÖY KEHRİBAR PARA PİYASASI KATILIM SERBEST (TL) FON
ZP9,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,61.129758,47403534,2897766540.14,823,ZİRAAT PORTFÖY AKİK KATILIM SERBEST (DÖVİZ-AVRO) FON
ZPA,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,68.294325,62306424,4255175197.53,954,ZİRAAT PORTFÖY SERBEST (DÖVİZ) FON
ZPC,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,19.133482,165944578,3175097573.42,2808,ZİRAAT PORTFÖY FON SEPETİ FONU
ZPE,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,33.521471,37714949,1264260578.83,7570,ZİRAAT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ZPF,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,23.573481,31896468,751910783.77,3429,ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)
ZPG,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,10.956582,152840490,1674609390,6653,ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU
ZPO,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.070516,2200621481,2355801383.33,2538,ZİRAAT PORTFÖY PARA PİYASASI KATILIM FONU
ZPR,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.588854,28589773718,45424988963.63,1024,ZİRAAT PORTFÖY PARA PİYASASI SERBEST FON
ZSF,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Yabancı Hisse Senedi Fonu ,53.400825,786757,42013472.81,1607,ZİRAAT PORTFÖY S&P/OIC COMCEC (İSEDAK) 50 SHARİAH ŞİRKETLERİ YABANCI HİSSE SENEDİ FONU
ZSG,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.339319,11376100,49364532.29,901,ZİRAAT PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU
ZTG,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.351384,33894315,45804248.03,1145,ZİRAAT PORTFÖY TARIM VE GIDA FON SEPETİ FONU
ZTV,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.010243,666166560,672990252.96,1999,ZİRAAT PORTFÖY TÜRKİYE VARLIK FONU İŞTİRAKLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ZVO,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.768069,230776974,869583543.41,319,ZİRAAT PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON
