fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
KHB,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.526272,8919906,13614203.22,233,KARE PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KHC,PARDUS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.107546,20049169,42254540.68,1416,PARDUS PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KHJ,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.151485,12575092,14480031.98,445,ATLAS PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KHT,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,2.054153,2936199,6031401.57,201,ALLBATROSS PORTFÖY KARTAL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
KIA,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.48735,1204942,5406996.5,347,TRIVE PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON
KIB,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.311393,2513961,10838672.74,1075,TRIVE PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON
KIE,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.789652,101540097,486341699.32,1026,TRIVE PORTFÖY PARA PİYASASI (TL) FONU
KIH,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.574325,38684706,60902288.53,26,KARE PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON
KIK,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.410285,109693189,154698638.39,1367,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM FONU
KIS,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.222536,405434961,90223705.51,758,ASTRA PORTFÖY KİRA SERTİFİKASI KATILIM (DÖVİZ) FONU
KKC,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.125241,790086,45923938.78,51,KARE PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON
KKH,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,6.960411,73854282,514056151.63,4987,İŞ PORTFÖY DENGELİ FON SEPETİ FONU
KKL,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,2.567838,1444440930,3709090190.51,1672,ALLBATROSS PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON
KLH,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.452931,39437399,96737211.04,1893,ATLAS PORTFÖY KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
KLI,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.346491,263916068,355360647.24,170,AK PORTFÖY PARA PİYASASI KATILIM SERBEST FON
KLS,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,41.418263,7181,297424.55,2,ALLBATROSS PORTFÖY KATILIM SERBEST (DÖVİZ) FON
KLU,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,4.965591,18546780978,92095727364.48,109482,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU
KME,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.635574,87987603,143910274.54,1232,KUVEYT TÜRK PORTFÖY TEMKİNLİ KATILIM FONU
KMF,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,3.428558,487942228,1672938024.08,2223,AZİMUT PORTFÖY ALTIN KATILIM FONU
KMN,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,0.939658,469026595,440724774.84,4889,YAPI KREDİ PORTFÖY KIYMETLİ MADENLER KATILIM FONU
KNI,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.409716,6991986690,9856713383.6,410,AZİMUT PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON
KNJ,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.102598,570842591,1200252435.14,16092,KUVEYT TÜRK PORTFÖY ENERJİ KATILIM FONU
KOD,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.01637,52431875,53290193.59,735,YAPI KREDİ PORTFÖY KÜÇÜK ÖLÇEKLİ ŞİRKETLER DEĞİŞKEN FON
KOT,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.525804,113473489,173138324.77,3597,AZİMUT PORTFÖY KOÇ TOPLULUĞU ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KP3,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,53.515678,264284,14143337.49,10,KARE PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON
KPA,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.678582,323037517,542244971.88,14152,KUVEYT TÜRK PORTFÖY KAR PAYI ÖDEYEN KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KPC,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,21.207504,221470928,4696845487.19,24854,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KPD,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,49.046229,6219157,305026198.36,543,KUVEYT TÜRK PORTFÖY KAR PAYI ÖDEYEN KATILIM SERBEST (DÖVİZ) FON
KPF,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.816066,81007825,147115558.41,219,NEO PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
KPH,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.23685,419081326,518340737.44,11523,İŞ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KPI,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.510778,4138737624,6252712459.13,7044,İŞ PORTFÖY PARA PİYASASI KATILIM (TL) FONU
KPP,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,3.247194,127010680,412428271.84,658,KARE PORTFÖY PARA PİYASASI FONU
KPU,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,3.905138,140080821,547034912.78,6089,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KRC,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.149526,203284320,30396350.87,146,KARE PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
KRF,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,21.876912,2322392,50806764.83,588,KARE PORTFÖY BİRİNCİ DEĞİŞKEN FON
KRR,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,1.159907,22731618,26366558.5,666,İŞ PORTFÖY KARMA FON
KRS,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.527359,2730350114,1439873369.61,1083,KARE PORTFÖY SERBEST (DÖVİZ) FON
KRT,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,75.842765,10511512,797222138.99,167,KARE PORTFÖY TÜRKİYE ODAKLI SERBEST (DÖVİZ ) FON
KSA,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,4.235966,3882184330,16444799323.2,4180,HEDEF PORTFÖY KISA VADELİ SERBEST (TL) FON
KSK,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,3.004705,1573075997,4726629623.96,665,AZİMUT PORTFÖY İKİNCİ PARA PİYASASI KATILIM FONU
KSR,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,5.09812,31020911,158148324.2,3816,KUVEYT TÜRK PORTFÖY SÜRDÜRÜLEBİLİRLİK KATILIM FONU
KST,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.945366,4497468,8749222.47,437,ALLBATROSS PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KSV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.875778,6945407367,40809672797.48,9735,KUVEYT TÜRK PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON
KTI,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.078125,47832613,99402167.82,577,AZİMUT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KTJ,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.630941,577857708,1520309549.57,21322,KUVEYT TÜRK PORTFÖY TEKNOLOJİ KATILIM FONU
KTM,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,22.700588,31186916,707961331.95,5921,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM (TL) FONU
KTN,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,8.228582,51430189,423197521.85,4251,KUVEYT TÜRK PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU
KTR,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.878244,2299324317,25012611579.51,615,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM SERBEST (TL) FON
KTS,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,15.150929,9874603,149609408.94,823,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
KTT,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,71.549869,73699806,5273211491.9,1444,KUVEYT TÜRK PORTFÖY DÖRDÜNCÜ KATILIM SERBEST (DÖVİZ) FON
KTV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Kisa Vadeli Kira Sertifikalari Katilim Fonu,7.888284,5144920409,40584592325.31,47051,KUVEYT TÜRK PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU
KU3,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.142935,240680649,275082293.93,2889,KUVEYT TÜRK PORTFÖY ÜÇÜNCÜ KATILIM FONU
KUA,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.428341,67569520,96512327.1,2059,KUVEYT TÜRK PORTFÖY AGRESİF KATILIM FONU
KUB,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.756786,796615450,602867808.02,3555,KARE PORTFÖY DEĞİŞKEN  (DÖVİZ) FONU
KUD,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.766361,152728043,269772888.7,2806,KUVEYT TÜRK PORTFÖY DİNAMİK KATILIM FONU
KUT,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,11.936144,632299473,7547217270.92,40548,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU
KVK,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.30142,668144296,869536256.65,133,HEDEF PORTFÖY KATILIM İSTATİSTİKSEL ARBİTRAJ SERBEST FON
KVR,ATLAS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.329589,80336097,106814010.03,45,ATLAS PORTFÖY KISA VADELİ KATILIM SERBEST FON
KVS,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.920349,6768660285,26535509744.26,2372,AZİMUT PORTFÖY KISA VADELİ SERBEST (TL) FON
KVT,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.38915,74601891,103633250.04,2907,AK PORTFÖY ENERJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KYA,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.16665,52747651,61538046.99,1486,KARE PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)
KYS,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,54.161235,207100,11216791.86,18,KARE PORTFÖY YEDİNCİ SERBEST (DÖVİZ) FON
KZL,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,27.898562,3140617166,87618703837.81,65570,KUVEYT TÜRK PORTFÖY ALTIN KATILIM FONU
KZU,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.357038,192557721,453865807.42,5752,KUVEYT TÜRK PORTFÖY İKİNCİ ALTIN KATILIM FONU
LKF,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.02826,113535261,116743775.39,1357,İŞ PORTFÖY ALTIN KATILIM FONU
LLA,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.095139,21777012,23848864.4,713,ALLBATROSS PORTFÖY AYDIN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
LPH,STATECH PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.493338,2995597000,4473439616.59,2875,STATECH PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
LTL,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.16573,242959318,283225062.65,4358,AHLATCI PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MAC,MARMARA CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.726964,5620413934,4085839355.01,35099,MARMARA CAPITAL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MAD,MEKSA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.001563,23499703,23536430.87,356,MEKSA PORTFÖY BİRİNCİ DEĞİŞKEN FON
MAS,MARMARA CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.911084,62806205,748089987.71,195,MARMARA CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
MBL,MEKSA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.294792,72960228,21508086.58,213,MEKSA PORTFÖY İKİNCİ DEĞİŞKEN FON
MBR,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Borçlanma Araçları Fonu,1.808268,281277963,508626015.79,610,MT PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
MCU,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.419191,164489103,233441376.6,155,AZİMUT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
MD1,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,2.23875,96080620,215100528.27,629,MT PORTFÖY BİRİNCİ DEĞİŞKEN FON
MD2,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,2.146571,122345440,262623173.91,620,MT PORTFÖY İKİNCİ DEĞİŞKEN FON
MDF,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.379677,386770446,533618381.01,931,FİBA PORTFÖY MODEL EMTİA FON SEPETİ SERBEST FON
MET,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,6.122293,123541586,756357840.48,6518,GARANTİ PORTFÖY METAVERSE VE YENİ TEKNOLOJİLER DEĞİŞKEN FON
MGB,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.525588,37570961,57317804.91,498,İŞ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
MGH,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.276309,212484292,483679920.44,734,TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
MHF,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,2.118864,147880696,313339029.14,2898,MT PORTFÖY BIST HALKA ARZ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
MJB,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.646685,6762192,51708349.82,805,AKTİF PORTFÖY BİRİNCİ FON SEPETİ FONU
MJG,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,10.800821,87335577,943295936.07,7289,AKTİF PORTFÖY GÜMÜŞ FON SEPETİ FONU
MJH,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.484717,6335747,28414029.52,35,AKTİF PORTFÖY FORTUNA SERBEST FON
MJL,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,61.913489,14933668,924595485.49,577,AKTİF PORTFÖY AKTİF SERBEST (DÖVİZ-AVRO) FON
MKA,MARMARA CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.223359,62410269,76350179.42,1675,MARMARA CAPİTAL PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MKG,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,17.405293,86931287,1513064486.81,8025,AKTİF PORTFÖY ALTIN KATILIM FONU
MLT,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.329009,16246474,21591717.13,74,DENİZ PORTFÖY MELTEM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
MMH,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,16.897282,13043818,220405069.2,1599,AKTİF PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MOZ,EMAA BLUE PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.278167,263491076,336785558.03,115,EMAA BLUE PORTFÖY MOZAİK SERBEST FON
MPE,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Katılım Fonu,1.421567,92315916,131233241.27,112,MT PORTFÖY PARA PİYASASI KATILIM (TL) FONU
MPF,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Kisa Vadeli Kira Sertifikalari Katilim Fonu,8.541742,179048285,1529384278.84,1953,AKTİF PORTFÖY KISA VADELİ KİRA SERTİFİKASI KATILIM (TL) FONU
MPI,MEKSA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.177187,23225775,73792632.17,37,MEKSA PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON
MPK,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,10.148855,24976642,253484311.93,1515,AKTİF PORTFÖY KİRA SERTİFİKASI KATILIM (TL) FONU
MPL,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,2.073025,309718723,642054620.97,805,MT PORTFÖY PARA PİYASASI (TL) FONU
MPN,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,61.5744,5967840,367466167.41,278,AKTİF PORTFÖY İKİNCİ AKTİF SERBEST (DÖVİZ) FON
MPP,MEKSA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,21.783791,15222631,331606619.68,1128,MEKSA PORTFÖY PRİME SERBEST FON
MPS,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,23.987789,6015609,144301165.07,2451,AKTİF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MRI,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.254303,10984929,13778425.32,113,TEB PORTFÖY MERİDYEN SERBEST FON
MT1,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,46.628006,622256,29014556.4,21,MT PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
MT2,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.446896,3139261512,4542185868.56,1142,MT PORTFÖY PARA PİYASASI SERBEST (TL) FON
MTD,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.261752,104462276,131805434.23,1481,BV PORTFÖY MALZEME TEKNOLOJİLERİ DEĞİŞKEN FON
MTF,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.442782,49465676,71368185.07,42,MT PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
MTG,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.71661,129533154,222357913.31,309,DENİZ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOGUN FON)
MTH,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,2.2022,115052028,253367537.46,3192,MT PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
MTK,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.721162,168281070,289639041.34,1031,MT PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MTS,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.80351,10160429,28484863.69,665,AKTİF PORTFÖY TARIM VE SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU
MTV,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.364247,26063374,139810374.71,12636,AK PORTFÖY METAVERSE VE DİJİTAL YAŞAM TEKNOLOJİLERİ DEĞİŞKEN FON
MTX,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.302819,15376473,81538654.63,2021,TEB PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON
MUT,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.92993,386693698,746291764.96,1485,GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
NAK,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.063691,112468217,119631469.52,161,NEO PORTFÖY ALTIN KATILIM FONU
NAU,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,3.068958,671577769,2061043892.11,9268,NEO PORTFÖY ALTIN FONU
NBO,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.554512,1617325551,2514152466.75,396,NEO PORTFÖY BORÇLANMA ARACI FONLARI FON SEPETİ FONU
NBZ,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,73.775015,20407557,1505567824.38,271,NEO PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
NCS,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.730128,143117390,8405302636.01,1748,NUROL PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON
NHP,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.699387,2089273,11907576.07,147,NEO PORTFÖY BİRİNCİ FON SEPETİ FONU
NHY,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,5.759805,23813454,137160847.51,1935,NEO PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
NJF,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,12.596233,68084979,857614258.22,1749,NUROL PORTFÖY ALTIN KATILIM FONU
NJR,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,5.988925,339062935,2030622514.98,2481,NUROL PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
NJY,NUROL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,7.714298,52731319,406785128.93,1375,NUROL PORTFÖY BİRİNCİ KATILIM FONU
NKA,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,50.314012,2606786,131157863.18,17,NEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON
NKC,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.19369,269754183,322002809.01,1048,NEO PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NKM,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.966185,42433167,40998286.45,427,NEO PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
NKP,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.112376,133640323,148658262.23,3096,NEO PORTFÖY KAR PAYI ÖDEYEN DEĞİŞKEN FON
